File_name,Plate_in_file,row_A_antigen,row_B_antigen ,row_C_antigen,row_D_antigen,row_E_antigen,row_F_antigen,row_G_antigen,row_H_antigen,row_A_sample ,row_B_sample,row_C_sample ,row_D_sample,row_E_sample ,row_F_sample,row_G_sample ,row_H_sample,format,p24-file
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,3,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L15,L15,L15,L15,L15,L15,L15,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,4,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L16,L16,L16,L16,L16,L16,L16,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,5,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L17,L17,L17,L17,L17,L17,L17,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,6,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L18,L18,L18,L18,L18,L18,L18,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,7,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L13,L13,L13,L13,L13,L13,L13,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,8,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L14,L14,L14,L14,L14,L14,L14,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,9,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L15,L15,L15,L15,L15,L15,L15,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,10,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L16,L16,L16,L16,L16,L16,L16,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,11,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L17,L17,L17,L17,L17,L17,L17,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-30 ag set 3 set 4 L13 L14 L15 L16 L17 L18.txt,12,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L18,L18,L18,L18,L18,L18,L18,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L19,L19,L19,L19,L19,L19,L19,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L20,L20,L20,L20,L20,L20,L20,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L21,L21,L21,L21,L21,L21,L21,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L19,L19,L19,L19,L19,L19,L19,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L20,L20,L20,L20,L20,L20,L20,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-26 ag set 1 set 2 serum L19 L20 L21.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L21,L21,L21,L21,L21,L21,L21,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L16,L16,L16,L16,L16,L16,L16,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L17,L17,L17,L17,L17,L17,L17,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L18,L18,L18,L18,L18,L18,L18,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L16,L16,L16,L16,L16,L16,L16,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L17,L17,L17,L17,L17,L17,L17,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-25 ag set 1 set 2 serum L16 L17 L18.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L18,L18,L18,L18,L18,L18,L18,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L13,L13,L13,L13,L13,L13,L13,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L14,L14,L14,L14,L14,L14,L14,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L15,L15,L15,L15,L15,L15,L15,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L13,L13,L13,L13,L13,L13,L13,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L14,L14,L14,L14,L14,L14,L14,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-19 ag set 1 set 2 serum L13 L14 L15.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L15,L15,L15,L15,L15,L15,L15,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,1,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L10,L10,L10,L10,L10,L10,L10,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,2,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L11,L11,L11,L11,L11,L11,L11,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,3,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L12,L12,L12,L12,L12,L12,L12,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,4,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L10,L10,L10,L10,L10,L10,L10,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,5,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L11,L11,L11,L11,L11,L11,L11,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-24 ag set 3 set 4 L10 L11 L12.txt,6,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L12,L12,L12,L12,L12,L12,L12,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,1,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L7,L7,L7,L7,L7,L7,L7,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,2,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L8,L8,L8,L8,L8,L8,L8,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,3,p24-standard,HSV-1,CMV,CMV-C,HSV-2,GFP,Metapneumovirus,RSV,BB-POS,L9,L9,L9,L9,L9,L9,L9,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,4,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L7,L7,L7,L7,L7,L7,L7,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,5,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L8,L8,L8,L8,L8,L8,L8,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-07-19 ag set 3 set 4 L7 L8 L9.txt,6,p24-standard,Parainfluenzavirus 1,Parainfluenza 4a,Parainfluenza 4b,Coronavirus 229E,Coronavirus OC43,Coronavirus HKU1,Coronavirus NL63 ,BB-POS,L9,L9,L9,L9,L9,L9,L9,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L9,L9,L9,L9,L9,L9,L9,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L10,L10,L10,L10,L10,L10,L10,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L11,L11,L11,L11,L11,L11,L11,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L12,L12,L12,L12,L12,L12,L12,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L9,L9,L9,L9,L9,L9,L9,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L10,L10,L10,L10,L10,L10,L10,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,7,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L11,L11,L11,L11,L11,L11,L11,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-05 ag set1 set 2 serum L9 L10 L11 L12.txt,8,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L12,L12,L12,L12,L12,L12,L12,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-04 ag set1 set 2 serum L7 L8.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L7,L7,L7,L7,L7,L7,L7,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-04 ag set1 set 2 serum L7 L8.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L8,L8,L8,L8,L8,L8,L8,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-04 ag set1 set 2 serum L7 L8.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L7,L7,L7,L7,L7,L7,L7,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-06-04 ag set1 set 2 serum L7 L8.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L8,L8,L8,L8,L8,L8,L8,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L80,L80,L80,L80,L80,L80,L80,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L81,L81,L81,L81,L81,L81,L81,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L82,L82,L82,L82,L82,L82,L82,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L83,L83,L83,L83,L83,L83,L83,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L84,L84,L84,L84,L84,L84,L84,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L85,L85,L85,L85,L85,L85,L85,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,7,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L86,L86,L86,L86,L86,L86,L86,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-10_LRK_flaring-2_new-A2_8-plates_L80-L87.txt,8,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L87,L87,L87,L87,L87,L87,L87,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L88,L88,L88,L88,L88,L88,L88,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L89,L89,L89,L89,L89,L89,L89,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L90,L90,L90,L90,L90,L90,L90,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L91,L91,L91,L91,L91,L91,L91,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L92,L92,L92,L92,L92,L92,L92,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L93,L93,L93,L93,L93,L93,L93,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-11_LRK_flaring-2_new-A2_7-plates_L88-L94.txt,7,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L94,L94,L94,L94,L94,L94,L94,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L95,L95,L95,L95,L95,L95,L95,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L96,L96,L96,L96,L96,L96,L96,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L97,L97,L97,L97,L97,L97,L97,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L98,L98,L98,L98,L98,L98,L98,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L99,L99,L99,L99,L99,L99,L99,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L100,L100,L100,L100,L100,L100,L100,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,7,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L101,L101,L101,L101,L101,L101,L101,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-12_LRK_flaring-2_new-A2_8-plates_L95-L102.txt,8,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L102,L102,L102,L102,L102,L102,L102,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,1,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L103,L103,L103,L103,L103,L103,L103,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,2,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L104,L104,L104,L104,L104,L104,L104,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,3,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L105,L105,L105,L105,L105,L105,L105,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,4,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L106,L106,L106,L106,L106,L106,L106,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,5,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L107,L107,L107,L107,L107,L107,L107,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,6,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L108,L108,L108,L108,L108,L108,L108,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,7,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L109,L109,L109,L109,L109,L109,L109,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-13_LRK_flaring-2_new-A2_8-plates_L103-L110.txt,8,p24-standard,Brisavirus,Vientovirus,Adenovirus Type 5,Adenovirus B,Influenza Virus A,Influenza Virus B,Coxsackie A21,BB-POS,L110,L110,L110,L110,L110,L110,L110,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,1,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L80,L80,L80,L80,L80,L80,L80,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,2,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L81,L81,L81,L81,L81,L81,L81,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,3,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L82,L82,L82,L82,L82,L82,L82,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,4,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L83,L83,L83,L83,L83,L83,L83,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,5,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L84,L84,L84,L84,L84,L84,L84,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,6,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L85,L85,L85,L85,L85,L85,L85,onesample-seventantigens-3rep,neg-pos-concentrations.txt
